timestamp,action,hours_open,x_exchange,y_exchange,x_price,y_price,x_funding_rate,y_funding_rate,receiver,x_is_long,y_is_long,exit_reason,reason
2025-11-16 20:49:42.041048,enter,0.0,hyperliquid,lighter,3096.6,3096.13,1.25e-05,0.0012,y,True,False,,
2025-11-16 20:50:42.041329,hold,0.016666744722222224,hyperliquid,lighter,3095.6,3096.18,1.25e-05,0.0012,y,True,False,,
2025-11-16 20:51:42.041557,hold,0.03333347472222222,hyperliquid,lighter,3095.5,3095.2,1.25e-05,0.0012,y,True,False,,
2025-11-16 20:52:42.041825,hold,0.050000215833333334,hyperliquid,lighter,3093.6,3095.67,1.25e-05,0.0012,y,True,False,,
2025-11-16 20:58:42.043712,enter,0.0,hyperliquid,lighter,3094.5,3090.76,1.25e-05,0.0012,y,True,False,,
2025-11-16 20:59:42.043974,hold,0.016666739444444443,hyperliquid,lighter,3090.0,3094.82,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:00:42.044213,hold,0.0333334725,hyperliquid,lighter,3095.6,3094.82,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:01:42.044417,hold,0.05000019583333334,hyperliquid,lighter,3093.7,3094.48,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:02:42.044667,hold,0.06666693194444445,hyperliquid,lighter,3092.0,3091.46,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:03:42.044938,hold,0.08333367388888888,hyperliquid,lighter,3088.3,3082.63,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:04:42.045174,hold,0.1000004061111111,hyperliquid,lighter,3080.7,3079.24,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:05:42.045422,hold,0.11666714166666667,hyperliquid,lighter,3078.6,3082.97,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:06:42.045716,hold,0.13333389,hyperliquid,lighter,3082.9,3072.46,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:07:42.045980,hold,0.15000063,hyperliquid,lighter,3072.1,3074.71,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:08:42.046247,hold,0.16666737083333333,hyperliquid,lighter,3075.1,3075.55,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:09:42.046502,hold,0.18333410833333333,hyperliquid,lighter,3075.2,3077.77,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:10:42.046743,hold,0.20000084194444442,hyperliquid,lighter,3076.4,3075.93,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:11:42.047006,hold,0.21666758166666666,hyperliquid,lighter,3075.2,3073.82,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:12:42.047386,hold,0.2333343538888889,hyperliquid,lighter,3072.6,3070.85,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:13:42.047627,hold,0.2500010875,hyperliquid,lighter,3069.3,3073.65,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:14:42.047859,hold,0.2666678186111111,hyperliquid,lighter,3072.2,3072.0,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:15:42.048079,hold,0.2833345463888889,hyperliquid,lighter,3071.8,3076.04,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:16:42.048318,hold,0.30000127944444444,hyperliquid,lighter,3075.0,3076.73,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:17:42.048586,hold,0.31666802055555554,hyperliquid,lighter,3075.4,3076.72,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:18:42.048830,hold,0.33333475500000004,hyperliquid,lighter,3075.4,3069.12,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:19:42.049085,hold,0.3500014925,hyperliquid,lighter,3068.4,3071.21,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:20:42.049337,hold,0.3666682291666667,hyperliquid,lighter,3070.4,3074.72,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:21:42.049593,hold,0.38333496694444447,hyperliquid,lighter,3073.5,3070.21,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:22:42.049838,hold,0.40000170166666665,hyperliquid,lighter,3068.7,3069.79,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:26:42.110839,enter,0.0,hyperliquid,lighter,3062.8,3065.58,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:27:42.111081,hold,0.01666673388888889,hyperliquid,lighter,3065.7,3066.47,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:28:42.111326,hold,0.03333346861111111,hyperliquid,lighter,3066.2,3068.56,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:29:42.111517,hold,0.050000188333333334,hyperliquid,lighter,3067.6,3066.77,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:30:42.111793,hold,0.06666693166666667,hyperliquid,lighter,3065.8,3068.39,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:31:42.112042,hold,0.0833336675,hyperliquid,lighter,3067.6,3074.6,1.25e-05,0.0012,y,True,False,,
2025-11-16 21:32:42.112298,hold,0.10000040527777779,hyperliquid,lighter,3073.7,3077.16,1.25e-05,0.0012,y,True,False,,
