timestamp,action,hours_open,x_exchange,y_exchange,x_price,y_price,x_funding_rate,y_funding_rate,receiver,x_is_long,y_is_long,exit_reason,reason
2025-11-16 20:49:41.925254,enter,0.0,hyperliquid,lighter,136.98,136.996,2.0941e-06,-0.0002,y,False,True,,
2025-11-16 20:50:41.925571,hold,0.016666754722222222,hyperliquid,lighter,137.0,136.892,2.0941e-06,-0.0002,y,False,True,,
2025-11-16 20:51:41.925831,hold,0.03333349361111111,hyperliquid,lighter,136.89,136.822,2.0941e-06,-0.0002,y,False,True,,
2025-11-16 20:52:41.926090,hold,0.05000023222222222,hyperliquid,lighter,136.79,136.819,2.0941e-06,-0.0002,y,False,True,,
2025-11-16 20:58:41.927967,enter,0.0,hyperliquid,lighter,136.81,136.566,6.436e-07,0.0005,y,True,False,,
2025-11-16 20:59:41.928216,hold,0.01666673583333333,hyperliquid,lighter,136.55,136.645,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:00:41.928457,hold,0.033333469444444444,hyperliquid,lighter,136.66,136.645,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:01:41.928731,hold,0.05000021222222222,hyperliquid,lighter,136.54,136.639,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:02:41.928981,hold,0.06666694833333334,hyperliquid,lighter,136.5,136.237,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:03:41.929234,hold,0.08333368527777778,hyperliquid,lighter,136.28,136.049,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:04:41.929485,hold,0.10000042166666666,hyperliquid,lighter,136.14,135.96,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:05:41.929737,hold,0.11666715833333334,hyperliquid,lighter,135.96,136.18,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:06:41.929996,hold,0.13333389694444445,hyperliquid,lighter,136.19,135.876,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:07:41.930272,hold,0.15000064027777776,hyperliquid,lighter,135.81,135.881,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:08:41.930518,hold,0.16666737527777778,hyperliquid,lighter,135.93,136.073,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:09:41.930754,hold,0.1833341075,hyperliquid,lighter,136.11,136.134,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:10:41.930967,hold,0.20000083333333335,hyperliquid,lighter,136.17,136.073,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:11:41.931212,hold,0.21666756805555556,hyperliquid,lighter,136.06,135.976,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:12:41.931516,hold,0.23333431916666666,hyperliquid,lighter,135.99,135.915,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:13:41.931707,hold,0.25000103888888886,hyperliquid,lighter,135.92,135.988,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:14:41.931957,hold,0.266667775,hyperliquid,lighter,136.02,135.934,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:15:41.932146,hold,0.2833344941666667,hyperliquid,lighter,135.93,136.046,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:16:41.932376,hold,0.3000012247222222,hyperliquid,lighter,136.01,136.0,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:17:41.932641,hold,0.316667965,hyperliquid,lighter,135.98,135.944,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:18:41.932920,hold,0.33333470916666663,hyperliquid,lighter,135.94,135.629,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:19:41.933119,hold,0.3500014311111111,hyperliquid,lighter,135.61,135.713,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:20:41.933349,hold,0.36666816166666666,hyperliquid,lighter,135.73,135.872,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:21:41.933573,hold,0.38333489055555553,hyperliquid,lighter,135.87,135.672,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:22:41.933825,hold,0.4000016272222222,hyperliquid,lighter,135.66,135.658,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:26:42.013164,enter,0.0,hyperliquid,lighter,135.59,135.521,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:27:42.013423,hold,0.01666673861111111,hyperliquid,lighter,135.56,135.484,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:28:42.013677,hold,0.033333475833333334,hyperliquid,lighter,135.49,135.615,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:29:42.013964,hold,0.050000222222222224,hyperliquid,lighter,135.62,135.602,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:30:42.014187,hold,0.06666695083333334,hyperliquid,lighter,135.58,135.607,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:31:42.014439,hold,0.0833336875,hyperliquid,lighter,135.61,135.813,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:32:42.014709,hold,0.10000042916666667,hyperliquid,lighter,135.85,135.941,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:33:42.014971,hold,0.11666716861111111,hyperliquid,lighter,135.92,135.83,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:34:42.015207,hold,0.13333390083333332,hyperliquid,lighter,135.82,135.577,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:35:42.015500,hold,0.1500006488888889,hyperliquid,lighter,135.6,135.691,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:36:42.015994,hold,0.16666745277777778,hyperliquid,lighter,135.68,135.635,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:37:42.016221,hold,0.1833341825,hyperliquid,lighter,135.65,135.532,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:38:42.016463,hold,0.2000009163888889,hyperliquid,lighter,135.55,135.603,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:39:42.016642,hold,0.21666763277777776,hyperliquid,lighter,135.59,135.806,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:40:42.016866,hold,0.23333436166666666,hyperliquid,lighter,135.76,135.881,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:41:42.017103,hold,0.25000109416666666,hyperliquid,lighter,135.85,135.929,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:42:42.017410,hold,0.2666678461111111,hyperliquid,lighter,135.95,135.691,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:43:42.017649,hold,0.28333457916666666,hyperliquid,lighter,135.61,135.886,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:44:42.017903,hold,0.3000013163888889,hyperliquid,lighter,135.89,136.185,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:45:42.018158,hold,0.31666805388888886,hyperliquid,lighter,136.21,136.082,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:46:42.018469,hold,0.3333348069444444,hyperliquid,lighter,136.04,136.059,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:47:42.018723,hold,0.3500015441666667,hyperliquid,lighter,136.05,136.246,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:48:42.018982,hold,0.3666682827777778,hyperliquid,lighter,136.21,136.062,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:49:42.019270,hold,0.3833350294444445,hyperliquid,lighter,136.03,136.17,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:50:42.019555,hold,0.40000177527777775,hyperliquid,lighter,136.09,136.259,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:51:42.019816,hold,0.41666851444444447,hyperliquid,lighter,136.25,136.256,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:52:42.020060,hold,0.4333352488888889,hyperliquid,lighter,136.22,136.309,6.436e-07,0.0005,y,True,False,,
2025-11-16 21:53:42.020305,hold,0.4500019836111111,hyperliquid,lighter,136.31,136.226,-7.63e-08,0.0008,y,True,False,,
2025-11-16 21:54:42.020599,hold,0.4666687319444444,hyperliquid,lighter,136.21,136.23,-7.63e-08,0.0008,y,True,False,,
2025-11-16 21:55:42.020842,hold,0.4833354661111111,hyperliquid,lighter,136.23,136.193,-7.63e-08,0.0008,y,True,False,,
2025-11-16 21:56:42.021092,hold,0.5000022022222222,hyperliquid,lighter,136.17,136.164,-7.63e-08,0.0008,y,True,False,,
2025-11-16 21:57:42.021340,hold,0.5166689377777778,hyperliquid,lighter,136.15,136.396,-7.63e-08,0.0008,y,True,False,,
2025-11-16 21:58:42.021577,hold,0.5333356702777777,hyperliquid,lighter,136.35,136.373,-7.63e-08,0.0008,y,True,False,,
2025-11-16 21:59:42.021837,hold,0.5500024091666667,hyperliquid,lighter,136.35,136.304,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:00:42.022263,hold,0.5666691941666667,hyperliquid,lighter,136.31,135.942,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:01:42.022485,hold,0.5833359225,hyperliquid,lighter,135.92,135.907,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:02:42.022720,hold,0.6000026544444444,hyperliquid,lighter,135.97,135.743,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:03:42.022955,hold,0.6166693863888889,hyperliquid,lighter,135.75,135.535,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:04:42.023183,hold,0.6333361163888889,hyperliquid,lighter,135.55,135.562,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:05:42.023407,hold,0.6500028452777779,hyperliquid,lighter,135.56,135.689,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:06:42.023657,hold,0.666669581388889,hyperliquid,lighter,135.71,135.592,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:07:42.023940,hold,0.6833363266666667,hyperliquid,lighter,135.62,135.317,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:08:42.024157,hold,0.700003053611111,hyperliquid,lighter,135.35,135.221,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:09:42.024343,hold,0.7166697719444445,hyperliquid,lighter,135.22,135.064,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:10:42.024572,hold,0.7333365022222221,hyperliquid,lighter,135.04,135.405,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:11:42.024846,hold,0.7500032449999999,hyperliquid,lighter,135.38,135.698,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:12:42.025067,hold,0.7666699730555556,hyperliquid,lighter,135.69,136.05,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:13:42.025309,hold,0.7833367069444445,hyperliquid,lighter,136.07,136.394,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:14:42.025542,hold,0.8000034383333333,hyperliquid,lighter,136.41,136.342,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:15:42.025774,hold,0.8166701694444445,hyperliquid,lighter,136.43,136.323,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:16:42.026025,hold,0.8333369058333334,hyperliquid,lighter,136.37,136.09,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:17:42.026285,hold,0.8500036447222222,hyperliquid,lighter,136.12,136.335,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:18:42.026524,hold,0.8666703777777778,hyperliquid,lighter,136.35,136.467,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:19:42.026784,hold,0.8833371166666667,hyperliquid,lighter,136.49,136.391,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:20:42.027023,hold,0.9000038497222222,hyperliquid,lighter,136.39,136.169,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:21:42.027216,hold,0.91667057,hyperliquid,lighter,136.15,136.064,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:22:42.027415,hold,0.9333372919444445,hyperliquid,lighter,136.06,135.999,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:23:42.027666,hold,0.9500040283333333,hyperliquid,lighter,136.0,136.026,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:24:42.027957,hold,0.9666707758333333,hyperliquid,lighter,136.03,136.122,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:25:42.028155,hold,0.9833374975,hyperliquid,lighter,136.13,136.061,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:26:42.028398,hold,1.0000042316666666,hyperliquid,lighter,136.1,136.347,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:27:42.028629,hold,1.0166709624999999,hyperliquid,lighter,136.36,136.393,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:28:42.028853,hold,1.0333376913888888,hyperliquid,lighter,136.42,136.361,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:29:42.029087,hold,1.0500044230555556,hyperliquid,lighter,136.38,136.126,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:30:42.029317,hold,1.066671153611111,hyperliquid,lighter,136.19,136.028,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:31:42.029581,hold,1.083337893611111,hyperliquid,lighter,136.05,136.308,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:32:42.029848,hold,1.1000046344444445,hyperliquid,lighter,136.28,136.177,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:33:42.030114,hold,1.1166713750000001,hyperliquid,lighter,136.21,136.092,-7.63e-08,0.0008,y,True,False,,
2025-11-16 22:34:42.030362,hold,1.1333381105555556,hyperliquid,lighter,136.14,136.156,-7.63e-08,0.0008,y,True,False,,
